year,state,count_type,count
2008,Oklahoma,Unsheltered Homeless Family Households,81.0
2008,Oregon,Unsheltered Homeless Family Households,1371.0
2008,Pennsylvania,Unsheltered Homeless Family Households,43.0
2008,PR,Unsheltered Homeless Family Households,46.0
2008,Rhode Island,Unsheltered Homeless Family Households,0.0
2008,South Carolina,Unsheltered Homeless Family Households,129.0
2008,South Dakota,Unsheltered Homeless Family Households,4.0
2008,Tennessee,Unsheltered Homeless Family Households,245.0
2008,Texas,Unsheltered Homeless Family Households,648.0
2008,Utah,Unsheltered Homeless Family Households,0.0
2008,Virginia,Unsheltered Homeless Family Households,106.0
2008,VI,Unsheltered Homeless Family Households,0.0
2008,Vermont,Unsheltered Homeless Family Households,11.0
2008,Washington,Unsheltered Homeless Family Households,353.0
2008,Wisconsin,Unsheltered Homeless Family Households,71.0
2008,West Virginia,Unsheltered Homeless Family Households,37.0
2008,Wyoming,Unsheltered Homeless Family Households,27.0
2008,Total,Unsheltered Homeless Family Households,17101.0
2008,Alaska,Chronically Homeless Individuals,439.0
2008,Alabama,Chronically Homeless Individuals,1052.0
2008,Arkansas,Chronically Homeless Individuals,893.0
2008,Arizona,Chronically Homeless Individuals,3097.0
2008,California,Chronically Homeless Individuals,40254.0
2008,Colorado,Chronically Homeless Individuals,1082.0
2008,Connecticut,Chronically Homeless Individuals,875.0
2008,DC,Chronically Homeless Individuals,2184.0
2008,Delaware,Chronically Homeless Individuals,248.0
2008,Florida,Chronically Homeless Individuals,8578.0
2008,Georgia,Chronically Homeless Individuals,2671.0
2008,GU,Chronically Homeless Individuals,50.0
2008,Hawaii,Chronically Homeless Individuals,778.0
2008,Iowa,Chronically Homeless Individuals,277.0
2008,Idaho,Chronically Homeless Individuals,46.0
2008,Illinois,Chronically Homeless Individuals,2557.0
2008,Indiana,Chronically Homeless Individuals,696.0
2008,Kansas,Chronically Homeless Individuals,177.0
2008,Kentucky,Chronically Homeless Individuals,642.0
2008,Louisiana,Chronically Homeless Individuals,613.0
2008,Massachusetts,Chronically Homeless Individuals,2352.0
2008,Maryland,Chronically Homeless Individuals,1489.0
2008,Maine,Chronically Homeless Individuals,132.0
2008,Michigan,Chronically Homeless Individuals,2771.0
2008,Minnesota,Chronically Homeless Individuals,1537.0
2008,Missouri,Chronically Homeless Individuals,1226.0
2008,MP,Chronically Homeless Individuals,
2008,Mississippi,Chronically Homeless Individuals,877.0
2008,Montana,Chronically Homeless Individuals,138.0
2008,North Carolina,Chronically Homeless Individuals,1827.0
2008,North Dakota,Chronically Homeless Individuals,51.0
2008,Nebraska,Chronically Homeless Individuals,707.0
2008,New Hampshire,Chronically Homeless Individuals,437.0
2008,New Jersey,Chronically Homeless Individuals,1269.0
2008,New Mexico,Chronically Homeless Individuals,711.0
2008,Nevada,Chronically Homeless Individuals,954.0
2008,New York,Chronically Homeless Individuals,5089.0
2008,Ohio,Chronically Homeless Individuals,2252.0
2008,Oklahoma,Chronically Homeless Individuals,561.0
2008,Oregon,Chronically Homeless Individuals,3346.0
2008,Pennsylvania,Chronically Homeless Individuals,1622.0
2008,PR,Chronically Homeless Individuals,2917.0
2008,Rhode Island,Chronically Homeless Individuals,245.0
2008,South Carolina,Chronically Homeless Individuals,743.0
2008,South Dakota,Chronically Homeless Individuals,104.0
2008,Tennessee,Chronically Homeless Individuals,3364.0
2008,Texas,Chronically Homeless Individuals,8844.0
2008,Utah,Chronically Homeless Individuals,702.0
2008,Virginia,Chronically Homeless Individuals,1678.0
2008,VI,Chronically Homeless Individuals,513.0
2008,Vermont,Chronically Homeless Individuals,234.0
2008,Washington,Chronically Homeless Individuals,3073.0
2008,Wisconsin,Chronically Homeless Individuals,687.0
2008,West Virginia,Chronically Homeless Individuals,387.0
2008,Wyoming,Chronically Homeless Individuals,67.0
2008,Total,Chronically Homeless Individuals,120115.0
2008,Alaska,Sheltered Total Chronically Homeless Individuals,355.0
2008,Alabama,Sheltered Total Chronically Homeless Individuals,579.0
2008,Arkansas,Sheltered Total Chronically Homeless Individuals,492.0
2008,Arizona,Sheltered Total Chronically Homeless Individuals,1223.0
2008,California,Sheltered Total Chronically Homeless Individuals,6206.0
2008,Colorado,Sheltered Total Chronically Homeless Individuals,449.0
2008,Connecticut,Sheltered Total Chronically Homeless Individuals,578.0
2008,DC,Sheltered Total Chronically Homeless Individuals,1840.0
2008,Delaware,Sheltered Total Chronically Homeless Individuals,221.0
2008,Florida,Sheltered Total Chronically Homeless Individuals,2555.0
2008,Georgia,Sheltered Total Chronically Homeless Individuals,1037.0
2008,GU,Sheltered Total Chronically Homeless Individuals,39.0
2008,Hawaii,Sheltered Total Chronically Homeless Individuals,132.0
2008,Iowa,Sheltered Total Chronically Homeless Individuals,225.0
2008,Idaho,Sheltered Total Chronically Homeless Individuals,11.0
2008,Illinois,Sheltered Total Chronically Homeless Individuals,1436.0
2008,Indiana,Sheltered Total Chronically Homeless Individuals,249.0
2008,Kansas,Sheltered Total Chronically Homeless Individuals,132.0
2008,Kentucky,Sheltered Total Chronically Homeless Individuals,380.0
2008,Louisiana,Sheltered Total Chronically Homeless Individuals,177.0
2008,Massachusetts,Sheltered Total Chronically Homeless Individuals,1830.0
2008,Maryland,Sheltered Total Chronically Homeless Individuals,729.0
2008,Maine,Sheltered Total Chronically Homeless Individuals,123.0
2008,Michigan,Sheltered Total Chronically Homeless Individuals,1084.0
2008,Minnesota,Sheltered Total Chronically Homeless Individuals,1052.0
2008,Missouri,Sheltered Total Chronically Homeless Individuals,903.0
2008,MP,Sheltered Total Chronically Homeless Individuals,
2008,Mississippi,Sheltered Total Chronically Homeless Individuals,417.0
2008,Montana,Sheltered Total Chronically Homeless Individuals,46.0
2008,North Carolina,Sheltered Total Chronically Homeless Individuals,964.0
2008,North Dakota,Sheltered Total Chronically Homeless Individuals,50.0
2008,Nebraska,Sheltered Total Chronically Homeless Individuals,627.0
2008,New Hampshire,Sheltered Total Chronically Homeless Individuals,297.0
2008,New Jersey,Sheltered Total Chronically Homeless Individuals,968.0
2008,New Mexico,Sheltered Total Chronically Homeless Individuals,245.0
2008,Nevada,Sheltered Total Chronically Homeless Individuals,224.0
2008,New York,Sheltered Total Chronically Homeless Individuals,2071.0
2008,Ohio,Sheltered Total Chronically Homeless Individuals,1673.0
2008,Oklahoma,Sheltered Total Chronically Homeless Individuals,331.0
2008,Oregon,Sheltered Total Chronically Homeless Individuals,1502.0
2008,Pennsylvania,Sheltered Total Chronically Homeless Individuals,859.0
2008,PR,Sheltered Total Chronically Homeless Individuals,1026.0
2008,Rhode Island,Sheltered Total Chronically Homeless Individuals,208.0
2008,South Carolina,Sheltered Total Chronically Homeless Individuals,398.0
2008,South Dakota,Sheltered Total Chronically Homeless Individuals,79.0
2008,Tennessee,Sheltered Total Chronically Homeless Individuals,1438.0
2008,Texas,Sheltered Total Chronically Homeless Individuals,3656.0
2008,Utah,Sheltered Total Chronically Homeless Individuals,446.0
2008,Virginia,Sheltered Total Chronically Homeless Individuals,967.0
2008,VI,Sheltered Total Chronically Homeless Individuals,26.0
2008,Vermont,Sheltered Total Chronically Homeless Individuals,115.0
2008,Washington,Sheltered Total Chronically Homeless Individuals,1974.0
2008,Wisconsin,Sheltered Total Chronically Homeless Individuals,480.0
2008,West Virginia,Sheltered Total Chronically Homeless Individuals,264.0
2008,Wyoming,Sheltered Total Chronically Homeless Individuals,30.0
2008,Total,Sheltered Total Chronically Homeless Individuals,45418.0
2008,Alaska,Unsheltered Chronically Homeless Individuals,84.0
2008,Alabama,Unsheltered Chronically Homeless Individuals,473.0
2008,Arkansas,Unsheltered Chronically Homeless Individuals,401.0
2008,Arizona,Unsheltered Chronically Homeless Individuals,1874.0
2008,California,Unsheltered Chronically Homeless Individuals,34048.0
2008,Colorado,Unsheltered Chronically Homeless Individuals,633.0
2008,Connecticut,Unsheltered Chronically Homeless Individuals,297.0
2008,DC,Unsheltered Chronically Homeless Individuals,344.0
2008,Delaware,Unsheltered Chronically Homeless Individuals,27.0
2008,Florida,Unsheltered Chronically Homeless Individuals,6023.0
2008,Georgia,Unsheltered Chronically Homeless Individuals,1634.0
2008,GU,Unsheltered Chronically Homeless Individuals,11.0
2008,Hawaii,Unsheltered Chronically Homeless Individuals,646.0
2008,Iowa,Unsheltered Chronically Homeless Individuals,52.0
2008,Idaho,Unsheltered Chronically Homeless Individuals,35.0
2008,Illinois,Unsheltered Chronically Homeless Individuals,1121.0
2008,Indiana,Unsheltered Chronically Homeless Individuals,447.0
2008,Kansas,Unsheltered Chronically Homeless Individuals,45.0
2008,Kentucky,Unsheltered Chronically Homeless Individuals,262.0
2008,Louisiana,Unsheltered Chronically Homeless Individuals,436.0
2008,Massachusetts,Unsheltered Chronically Homeless Individuals,522.0
2008,Maryland,Unsheltered Chronically Homeless Individuals,760.0
2008,Maine,Unsheltered Chronically Homeless Individuals,9.0
2008,Michigan,Unsheltered Chronically Homeless Individuals,1687.0
2008,Minnesota,Unsheltered Chronically Homeless Individuals,485.0
2008,Missouri,Unsheltered Chronically Homeless Individuals,323.0
2008,MP,Unsheltered Chronically Homeless Individuals,
2008,Mississippi,Unsheltered Chronically Homeless Individuals,460.0
2008,Montana,Unsheltered Chronically Homeless Individuals,92.0
2008,North Carolina,Unsheltered Chronically Homeless Individuals,863.0
2008,North Dakota,Unsheltered Chronically Homeless Individuals,1.0
2008,Nebraska,Unsheltered Chronically Homeless Individuals,80.0
2008,New Hampshire,Unsheltered Chronically Homeless Individuals,140.0
2008,New Jersey,Unsheltered Chronically Homeless Individuals,301.0
2008,New Mexico,Unsheltered Chronically Homeless Individuals,466.0
2008,Nevada,Unsheltered Chronically Homeless Individuals,730.0
2008,New York,Unsheltered Chronically Homeless Individuals,3018.0
2008,Ohio,Unsheltered Chronically Homeless Individuals,579.0
2008,Oklahoma,Unsheltered Chronically Homeless Individuals,230.0
2008,Oregon,Unsheltered Chronically Homeless Individuals,1844.0
2008,Pennsylvania,Unsheltered Chronically Homeless Individuals,763.0
2008,PR,Unsheltered Chronically Homeless Individuals,1891.0
2008,Rhode Island,Unsheltered Chronically Homeless Individuals,37.0
2008,South Carolina,Unsheltered Chronically Homeless Individuals,345.0
2008,South Dakota,Unsheltered Chronically Homeless Individuals,25.0
2008,Tennessee,Unsheltered Chronically Homeless Individuals,1926.0
2008,Texas,Unsheltered Chronically Homeless Individuals,5188.0
2008,Utah,Unsheltered Chronically Homeless Individuals,256.0
2008,Virginia,Unsheltered Chronically Homeless Individuals,711.0
2008,VI,Unsheltered Chronically Homeless Individuals,487.0
2008,Vermont,Unsheltered Chronically Homeless Individuals,119.0
2008,Washington,Unsheltered Chronically Homeless Individuals,1099.0
2008,Wisconsin,Unsheltered Chronically Homeless Individuals,207.0
2008,West Virginia,Unsheltered Chronically Homeless Individuals,123.0
2008,Wyoming,Unsheltered Chronically Homeless Individuals,37.0
2008,Total,Unsheltered Chronically Homeless Individuals,74697.0
2008,Alaska,Homeless Veterans,218.0
2008,Alabama,Homeless Veterans,801.0
2008,Arkansas,Homeless Veterans,235.0
2008,Arizona,Homeless Veterans,736.0
2008,California,Homeless Veterans,17276.0
2008,Colorado,Homeless Veterans,1608.0
2008,Connecticut,Homeless Veterans,524.0
2008,DC,Homeless Veterans,667.0
2008,Delaware,Homeless Veterans,127.0
2008,Florida,Homeless Veterans,5780.0
2008,Georgia,Homeless Veterans,3336.0
2008,GU,Homeless Veterans,3.0
2008,Hawaii,Homeless Veterans,223.0
2008,Iowa,Homeless Veterans,284.0
2008,Idaho,Homeless Veterans,131.0
2008,Illinois,Homeless Veterans,1286.0
2008,Indiana,Homeless Veterans,535.0
2008,Kansas,Homeless Veterans,313.0
2008,Kentucky,Homeless Veterans,1046.0
2008,Louisiana,Homeless Veterans,432.0
2008,Massachusetts,Homeless Veterans,1302.0
2008,Maryland,Homeless Veterans,541.0
2008,Maine,Homeless Veterans,89.0
2008,Michigan,Homeless Veterans,832.0
2008,Minnesota,Homeless Veterans,595.0
2008,Missouri,Homeless Veterans,377.0
2008,MP,Homeless Veterans,
2008,Mississippi,Homeless Veterans,197.0
2008,Montana,Homeless Veterans,247.0
2008,North Carolina,Homeless Veterans,1096.0
2008,North Dakota,Homeless Veterans,78.0
2008,Nebraska,Homeless Veterans,144.0
2008,New Hampshire,Homeless Veterans,208.0
2008,New Jersey,Homeless Veterans,847.0
2008,New Mexico,Homeless Veterans,163.0
2008,Nevada,Homeless Veterans,1632.0
2008,New York,Homeless Veterans,4234.0
2008,Ohio,Homeless Veterans,1033.0
2008,Oklahoma,Homeless Veterans,354.0
2008,Oregon,Homeless Veterans,767.0
2008,Pennsylvania,Homeless Veterans,1101.0
2008,PR,Homeless Veterans,157.0
2008,Rhode Island,Homeless Veterans,99.0
2008,South Carolina,Homeless Veterans,475.0
2008,South Dakota,Homeless Veterans,108.0
2008,Tennessee,Homeless Veterans,903.0
2008,Texas,Homeless Veterans,5982.0
2008,Utah,Homeless Veterans,218.0
2008,Virginia,Homeless Veterans,898.0
2008,VI,Homeless Veterans,19.0
2008,Vermont,Homeless Veterans,32.0
2008,Washington,Homeless Veterans,1330.0
2008,Wisconsin,Homeless Veterans,481.0
2008,West Virginia,Homeless Veterans,104.0
2008,Wyoming,Homeless Veterans,19.0
2008,Total,Homeless Veterans,62223.0
2008,Alaska,Sheltered Total Homeless Veterans,189.0
2008,Alabama,Sheltered Total Homeless Veterans,677.0
2008,Arkansas,Sheltered Total Homeless Veterans,219.0
2008,Arizona,Sheltered Total Homeless Veterans,736.0
2008,California,Sheltered Total Homeless Veterans,5735.0
2008,Colorado,Sheltered Total Homeless Veterans,915.0
2008,Connecticut,Sheltered Total Homeless Veterans,401.0
2008,DC,Sheltered Total Homeless Veterans,641.0
2008,Delaware,Sheltered Total Homeless Veterans,108.0
2008,Florida,Sheltered Total Homeless Veterans,2691.0
2008,Georgia,Sheltered Total Homeless Veterans,1921.0
2008,GU,Sheltered Total Homeless Veterans,3.0
2008,Hawaii,Sheltered Total Homeless Veterans,223.0
2008,Iowa,Sheltered Total Homeless Veterans,271.0
2008,Idaho,Sheltered Total Homeless Veterans,78.0
2008,Illinois,Sheltered Total Homeless Veterans,839.0
2008,Indiana,Sheltered Total Homeless Veterans,455.0
2008,Kansas,Sheltered Total Homeless Veterans,295.0
2008,Kentucky,Sheltered Total Homeless Veterans,944.0
2008,Louisiana,Sheltered Total Homeless Veterans,305.0
2008,Massachusetts,Sheltered Total Homeless Veterans,1262.0
2008,Maryland,Sheltered Total Homeless Veterans,499.0
2008,Maine,Sheltered Total Homeless Veterans,89.0
2008,Michigan,Sheltered Total Homeless Veterans,715.0
2008,Minnesota,Sheltered Total Homeless Veterans,477.0
2008,Missouri,Sheltered Total Homeless Veterans,312.0
2008,MP,Sheltered Total Homeless Veterans,
2008,Mississippi,Sheltered Total Homeless Veterans,194.0
2008,Montana,Sheltered Total Homeless Veterans,138.0
2008,North Carolina,Sheltered Total Homeless Veterans,724.0
2008,North Dakota,Sheltered Total Homeless Veterans,75.0
2008,Nebraska,Sheltered Total Homeless Veterans,123.0
2008,New Hampshire,Sheltered Total Homeless Veterans,115.0
2008,New Jersey,Sheltered Total Homeless Veterans,648.0
2008,New Mexico,Sheltered Total Homeless Veterans,163.0
2008,Nevada,Sheltered Total Homeless Veterans,912.0
2008,New York,Sheltered Total Homeless Veterans,4230.0
2008,Ohio,Sheltered Total Homeless Veterans,964.0
2008,Oklahoma,Sheltered Total Homeless Veterans,299.0
2008,Oregon,Sheltered Total Homeless Veterans,523.0
2008,Pennsylvania,Sheltered Total Homeless Veterans,971.0
2008,PR,Sheltered Total Homeless Veterans,65.0
2008,Rhode Island,Sheltered Total Homeless Veterans,87.0
2008,South Carolina,Sheltered Total Homeless Veterans,350.0
2008,South Dakota,Sheltered Total Homeless Veterans,106.0
2008,Tennessee,Sheltered Total Homeless Veterans,672.0
2008,Texas,Sheltered Total Homeless Veterans,3428.0
2008,Utah,Sheltered Total Homeless Veterans,199.0
2008,Virginia,Sheltered Total Homeless Veterans,710.0
2008,VI,Sheltered Total Homeless Veterans,4.0
2008,Vermont,Sheltered Total Homeless Veterans,19.0
2008,Washington,Sheltered Total Homeless Veterans,1185.0
2008,Wisconsin,Sheltered Total Homeless Veterans,464.0
2008,West Virginia,Sheltered Total Homeless Veterans,98.0
2008,Wyoming,Sheltered Total Homeless Veterans,19.0
2008,Total,Sheltered Total Homeless Veterans,38485.0
2008,Alaska,Unsheltered Homeless Veterans,29.0
2008,Alabama,Unsheltered Homeless Veterans,124.0
2008,Arkansas,Unsheltered Homeless Veterans,16.0
2008,Arizona,Unsheltered Homeless Veterans,0.0
2008,California,Unsheltered Homeless Veterans,11541.0
2008,Colorado,Unsheltered Homeless Veterans,693.0
2008,Connecticut,Unsheltered Homeless Veterans,123.0
2008,DC,Unsheltered Homeless Veterans,26.0
2008,Delaware,Unsheltered Homeless Veterans,19.0
2008,Florida,Unsheltered Homeless Veterans,3089.0
2008,Georgia,Unsheltered Homeless Veterans,1415.0
2008,GU,Unsheltered Homeless Veterans,0.0
2008,Hawaii,Unsheltered Homeless Veterans,0.0
2008,Iowa,Unsheltered Homeless Veterans,13.0
2008,Idaho,Unsheltered Homeless Veterans,53.0
2008,Illinois,Unsheltered Homeless Veterans,447.0
2008,Indiana,Unsheltered Homeless Veterans,80.0
2008,Kansas,Unsheltered Homeless Veterans,18.0
2008,Kentucky,Unsheltered Homeless Veterans,102.0
2008,Louisiana,Unsheltered Homeless Veterans,127.0
2008,Massachusetts,Unsheltered Homeless Veterans,40.0
2008,Maryland,Unsheltered Homeless Veterans,42.0
2008,Maine,Unsheltered Homeless Veterans,0.0
2008,Michigan,Unsheltered Homeless Veterans,117.0
2008,Minnesota,Unsheltered Homeless Veterans,118.0
2008,Missouri,Unsheltered Homeless Veterans,65.0
2008,MP,Unsheltered Homeless Veterans,
2008,Mississippi,Unsheltered Homeless Veterans,3.0
2008,Montana,Unsheltered Homeless Veterans,109.0
2008,North Carolina,Unsheltered Homeless Veterans,372.0
2008,North Dakota,Unsheltered Homeless Veterans,3.0
2008,Nebraska,Unsheltered Homeless Veterans,21.0
2008,New Hampshire,Unsheltered Homeless Veterans,93.0
2008,New Jersey,Unsheltered Homeless Veterans,199.0
2008,New Mexico,Unsheltered Homeless Veterans,0.0
2008,Nevada,Unsheltered Homeless Veterans,720.0
2008,New York,Unsheltered Homeless Veterans,4.0
2008,Ohio,Unsheltered Homeless Veterans,69.0
2008,Oklahoma,Unsheltered Homeless Veterans,55.0
2008,Oregon,Unsheltered Homeless Veterans,244.0
2008,Pennsylvania,Unsheltered Homeless Veterans,130.0
2008,PR,Unsheltered Homeless Veterans,92.0
2008,Rhode Island,Unsheltered Homeless Veterans,12.0
2008,South Carolina,Unsheltered Homeless Veterans,125.0
2008,South Dakota,Unsheltered Homeless Veterans,2.0
2008,Tennessee,Unsheltered Homeless Veterans,231.0
2008,Texas,Unsheltered Homeless Veterans,2554.0
2008,Utah,Unsheltered Homeless Veterans,19.0
2008,Virginia,Unsheltered Homeless Veterans,188.0
2008,VI,Unsheltered Homeless Veterans,15.0
2008,Vermont,Unsheltered Homeless Veterans,13.0
2008,Washington,Unsheltered Homeless Veterans,145.0
2008,Wisconsin,Unsheltered Homeless Veterans,17.0
2008,West Virginia,Unsheltered Homeless Veterans,6.0
2008,Wyoming,Unsheltered Homeless Veterans,0.0
2008,Total,Unsheltered Homeless Veterans,23738.0
2007,Alaska,Overall Homeless,1642.0
2007,Alabama,Overall Homeless,5452.0
2007,Arkansas,Overall Homeless,3836.0
2007,Arizona,Overall Homeless,14646.0
2007,California,Overall Homeless,138986.0
2007,Colorado,Overall Homeless,14225.0
2007,Connecticut,Overall Homeless,4482.0
2007,DC,Overall Homeless,5320.0
2007,Delaware,Overall Homeless,1061.0
2007,Florida,Overall Homeless,48069.0
2007,Georgia,Overall Homeless,19639.0
2007,GU,Overall Homeless,725.0
2007,Hawaii,Overall Homeless,6070.0
2007,Iowa,Overall Homeless,2734.0
2007,Idaho,Overall Homeless,1749.0
2007,Illinois,Overall Homeless,15487.0
2007,Indiana,Overall Homeless,7358.0
2007,Kansas,Overall Homeless,2111.0
2007,Kentucky,Overall Homeless,8061.0
2007,Louisiana,Overall Homeless,5494.0
2007,Massachusetts,Overall Homeless,15127.0
2007,Maryland,Overall Homeless,9628.0
2007,Maine,Overall Homeless,2638.0
2007,Michigan,Overall Homeless,28295.0
2007,Minnesota,Overall Homeless,7323.0
2007,Missouri,Overall Homeless,6247.0
2007,MP,Overall Homeless,
2007,Mississippi,Overall Homeless,1377.0
2007,Montana,Overall Homeless,1150.0
2007,North Carolina,Overall Homeless,11802.0
2007,North Dakota,Overall Homeless,636.0
2007,Nebraska,Overall Homeless,3531.0
2007,New Hampshire,Overall Homeless,2248.0
2007,New Jersey,Overall Homeless,17314.0
2007,New Mexico,Overall Homeless,3015.0
2007,Nevada,Overall Homeless,8642.0
2007,New York,Overall Homeless,62601.0
2007,Ohio,Overall Homeless,11264.0
2007,Oklahoma,Overall Homeless,4221.0
2007,Oregon,Overall Homeless,17590.0
2007,Pennsylvania,Overall Homeless,16220.0
2007,PR,Overall Homeless,4309.0
2007,Rhode Island,Overall Homeless,1372.0
2007,South Carolina,Overall Homeless,5660.0
2007,South Dakota,Overall Homeless,579.0
2007,Tennessee,Overall Homeless,11210.0
2007,Texas,Overall Homeless,39788.0
2007,Utah,Overall Homeless,3011.0
2007,Virginia,Overall Homeless,9746.0
2007,VI,Overall Homeless,559.0
2007,Vermont,Overall Homeless,1035.0
2007,Washington,Overall Homeless,23379.0
2007,Wisconsin,Overall Homeless,5648.0
2007,West Virginia,Overall Homeless,2409.0
2007,Wyoming,Overall Homeless,537.0
2007,Total,Overall Homeless,647258.0
2007,Alaska,Sheltered ES Homeless,898.0
2007,Alabama,Sheltered ES Homeless,1452.0
2007,Arkansas,Sheltered ES Homeless,1251.0
2007,Arizona,Sheltered ES Homeless,3934.0
2007,California,Sheltered ES Homeless,23920.0
2007,Colorado,Sheltered ES Homeless,3630.0
2007,Connecticut,Sheltered ES Homeless,2262.0
2007,DC,Sheltered ES Homeless,3248.0
2007,Delaware,Sheltered ES Homeless,439.0
2007,Florida,Sheltered ES Homeless,8988.0
2007,Georgia,Sheltered ES Homeless,4267.0
2007,GU,Sheltered ES Homeless,33.0
2007,Hawaii,Sheltered ES Homeless,1039.0
2007,Iowa,Sheltered ES Homeless,852.0
2007,Idaho,Sheltered ES Homeless,586.0
2007,Illinois,Sheltered ES Homeless,5913.0
2007,Indiana,Sheltered ES Homeless,2871.0
2007,Kansas,Sheltered ES Homeless,1172.0
2007,Kentucky,Sheltered ES Homeless,2666.0
2007,Louisiana,Sheltered ES Homeless,1388.0
2007,Massachusetts,Sheltered ES Homeless,7311.0
2007,Maryland,Sheltered ES Homeless,3564.0
2007,Maine,Sheltered ES Homeless,664.0
2007,Michigan,Sheltered ES Homeless,7325.0
2007,Minnesota,Sheltered ES Homeless,2899.0
2007,Missouri,Sheltered ES Homeless,2969.0
2007,MP,Sheltered ES Homeless,
2007,Mississippi,Sheltered ES Homeless,303.0
2007,Montana,Sheltered ES Homeless,502.0
2007,North Carolina,Sheltered ES Homeless,4745.0
2007,North Dakota,Sheltered ES Homeless,405.0
2007,Nebraska,Sheltered ES Homeless,1798.0
2007,New Hampshire,Sheltered ES Homeless,725.0
2007,New Jersey,Sheltered ES Homeless,10095.0
2007,New Mexico,Sheltered ES Homeless,958.0
2007,Nevada,Sheltered ES Homeless,1528.0
2007,New York,Sheltered ES Homeless,44686.0
2007,Ohio,Sheltered ES Homeless,5695.0
2007,Oklahoma,Sheltered ES Homeless,2154.0
2007,Oregon,Sheltered ES Homeless,3462.0
2007,Pennsylvania,Sheltered ES Homeless,6445.0
2007,PR,Sheltered ES Homeless,546.0
2007,Rhode Island,Sheltered ES Homeless,688.0
2007,South Carolina,Sheltered ES Homeless,1680.0
2007,South Dakota,Sheltered ES Homeless,269.0
2007,Tennessee,Sheltered ES Homeless,3587.0
2007,Texas,Sheltered ES Homeless,13840.0
2007,Utah,Sheltered ES Homeless,1551.0
2007,Virginia,Sheltered ES Homeless,4323.0
2007,VI,Sheltered ES Homeless,28.0
2007,Vermont,Sheltered ES Homeless,340.0
2007,Washington,Sheltered ES Homeless,6450.0
2007,Wisconsin,Sheltered ES Homeless,2366.0
2007,West Virginia,Sheltered ES Homeless,1677.0
2007,Wyoming,Sheltered ES Homeless,272.0
2007,Total,Sheltered ES Homeless,216659.0
2007,Alaska,Sheltered TH Homeless,489.0
2007,Alabama,Sheltered TH Homeless,2344.0
2007,Arkansas,Sheltered TH Homeless,1034.0
2007,Arizona,Sheltered TH Homeless,4684.0
2007,California,Sheltered TH Homeless,24591.0
2007,Colorado,Sheltered TH Homeless,3341.0
2007,Connecticut,Sheltered TH Homeless,1409.0
2007,DC,Sheltered TH Homeless,1732.0
2007,Delaware,Sheltered TH Homeless,415.0
2007,Florida,Sheltered TH Homeless,11541.0
2007,Georgia,Sheltered TH Homeless,4074.0
2007,GU,Sheltered TH Homeless,70.0
2007,Hawaii,Sheltered TH Homeless,1673.0
2007,Iowa,Sheltered TH Homeless,1589.0
2007,Idaho,Sheltered TH Homeless,539.0
2007,Illinois,Sheltered TH Homeless,6258.0
2007,Indiana,Sheltered TH Homeless,3225.0
2007,Kansas,Sheltered TH Homeless,657.0
2007,Kentucky,Sheltered TH Homeless,3274.0
2007,Louisiana,Sheltered TH Homeless,2529.0
2007,Massachusetts,Sheltered TH Homeless,6402.0
2007,Maryland,Sheltered TH Homeless,2854.0
2007,Maine,Sheltered TH Homeless,1912.0
2007,Michigan,Sheltered TH Homeless,4227.0
2007,Minnesota,Sheltered TH Homeless,2979.0
2007,Missouri,Sheltered TH Homeless,2168.0
2007,MP,Sheltered TH Homeless,
2007,Mississippi,Sheltered TH Homeless,548.0
2007,Montana,Sheltered TH Homeless,353.0
2007,North Carolina,Sheltered TH Homeless,3134.0
2007,North Dakota,Sheltered TH Homeless,172.0
2007,Nebraska,Sheltered TH Homeless,1209.0
2007,New Hampshire,Sheltered TH Homeless,548.0
2007,New Jersey,Sheltered TH Homeless,4741.0
2007,New Mexico,Sheltered TH Homeless,790.0
2007,Nevada,Sheltered TH Homeless,3290.0
2007,New York,Sheltered TH Homeless,12595.0
2007,Ohio,Sheltered TH Homeless,3685.0
2007,Oklahoma,Sheltered TH Homeless,935.0
2007,Oregon,Sheltered TH Homeless,4867.0
2007,Pennsylvania,Sheltered TH Homeless,8296.0
2007,PR,Sheltered TH Homeless,822.0
2007,Rhode Island,Sheltered TH Homeless,635.0
2007,South Carolina,Sheltered TH Homeless,1406.0
2007,South Dakota,Sheltered TH Homeless,269.0
2007,Tennessee,Sheltered TH Homeless,2859.0
2007,Texas,Sheltered TH Homeless,9042.0
2007,Utah,Sheltered TH Homeless,1147.0
2007,Virginia,Sheltered TH Homeless,3244.0
2007,VI,Sheltered TH Homeless,44.0
2007,Vermont,Sheltered TH Homeless,380.0
2007,Washington,Sheltered TH Homeless,10407.0
2007,Wisconsin,Sheltered TH Homeless,2719.0
2007,West Virginia,Sheltered TH Homeless,470.0
2007,Wyoming,Sheltered TH Homeless,125.0
2007,Total,Sheltered TH Homeless,174742.0
2007,Alaska,Sheltered SH Homeless,0.0
2007,Alabama,Sheltered SH Homeless,0.0
2007,Arkansas,Sheltered SH Homeless,0.0
2007,Arizona,Sheltered SH Homeless,0.0
2007,California,Sheltered SH Homeless,0.0
2007,Colorado,Sheltered SH Homeless,0.0
2007,Connecticut,Sheltered SH Homeless,0.0
2007,DC,Sheltered SH Homeless,0.0
2007,Delaware,Sheltered SH Homeless,0.0
2007,Florida,Sheltered SH Homeless,0.0
2007,Georgia,Sheltered SH Homeless,0.0
